Latitude,Longitude,Safety Score,Lighting Rating,Crowd Rating,Emergency Rating,Crimes,Severity Score,Public Spaces,Keywords
52.27585,-1.51667,36.30618648277628,0.6,0.6,0.2,94,6.095744680851064,5,"['street', 'public', 'other members']"
52.28726,-1.53345,45.10152809684141,0.6,0.8,0.4,467,6.2505494505494505,35,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28904,-1.53767,39.02671801804351,0.6,0.4,0.4,550,5.157407407407407,30,"['main high street', 'route']"
52.2914,-1.57826,57.92461832061069,0.8,0.8,0.2,0,0.0,0,"['cars', 'public', 'lot', 'times', 'route']"
52.2758,-1.52685,48.46288447475816,0.8,0.8,0.4,126,5.846774193548387,1,"['public spaces', 'access', 'route']"
52.28699,-1.53323,33.05487095431238,0.4,0.4,0.4,537,6.216730038022813,35,"['evening', 'backstreets', 'lighting', 'route']"
52.28511,-1.53628,22.379080731770223,0.3,0.25,0.2,367,6.8535911602209945,23,"['unlit roads', 'night', 'street lighting', 'park', 'anything']"
52.2863,-1.56011,47.40418906881224,0.6,0.8,0.4,12,4.833333333333333,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.29021,-1.5418,36.28109913760273,0.4,0.4,0.6,152,6.22972972972973,10,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28659,-1.53338,33.28444020586797,0.6,0.4,0.2,601,6.3141891891891895,40,"['isolated road', 'lack', 'route', 'lighting']"
52.28724,-1.53554,44.48246933778253,0.6,0.8,0.4,496,6.287784679089027,26,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2854,-1.56318,47.81508307583922,0.6,0.8,0.4,71,4.549295774647887,4,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28751,-1.53444,33.075329379257326,0.6,0.4,0.2,487,6.255274261603375,31,"['isolated road', 'lack', 'route', 'lighting']"
52.27645,-1.52624,36.079161076037366,0.6,0.6,0.2,147,6.061643835616438,1,"['street', 'public', 'other members']"
52.28674,-1.52441,29.90775721825584,0.4,0.4,0.2,166,5.280487804878049,4,"['night', 'round back streets']"
52.28526,-1.53365,34.12011352925587,0.4,0.4,0.4,565,6.297297297297297,58,"['evening', 'backstreets', 'lighting', 'route']"
52.27587,-1.51677,36.30618648277628,0.6,0.6,0.2,94,6.095744680851064,5,"['street', 'public', 'other members']"
52.28801,-1.53938,44.667986558474,0.6,0.8,0.4,280,5.940959409594096,10,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28211,-1.54772,49.08413975451851,0.8,0.8,0.2,124,3.829268292682927,4,"['cars', 'public', 'lot', 'times', 'route']"
52.2931277,-1.5359592,43.73865442778949,0.8,0.6,0.2,683,5.27190332326284,52,"['many shops', 'parade', 'safer choice', 'public', 'route']"
52.28429,-1.53484,21.11874672077519,0.2,0.2,0.2,543,6.5111940298507465,45,"['unlit roads', 'route']"
52.28785,-1.53471,33.50982700694588,0.6,0.4,0.2,531,5.988304093567251,30,"['isolated road', 'lack', 'route', 'lighting']"
52.29134,-1.57799,50.260516991272496,0.4,0.4,0.6,0,0.0,1,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28646,-1.56055,44.06447095556138,0.6,0.8,0.4,56,6.267857142857143,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.29051,-1.58014,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.2861809,-1.5318264,35.632836443686244,0.5,0.6,0.2,500,6.230142566191447,46,"['isolated streets', 'many public spaces', 'route']"
52.28821,-1.53106,33.00279230280096,0.4,0.4,0.4,338,6.0703363914373085,23,"['evening', 'backstreets', 'lighting', 'route']"
52.28337,-1.53438,31.46303030782241,0.5,0.4,0.2,465,6.331887201735358,41,"['isolated road', 'lack', 'route', 'public services', 'lighting']"
52.2885,-1.56897,46.07100592258666,0.8,0.8,0.2,96,5.125,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28621,-1.54867,46.08995231390744,0.6,0.8,0.4,34,5.294117647058823,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28254,-1.55011,47.67118844774451,0.8,0.8,0.2,86,4.423529411764706,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28644,-1.56319,45.25185199959271,0.6,0.8,0.4,143,5.678321678321678,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28426,-1.53476,21.17411104029197,0.2,0.2,0.2,543,6.5111940298507465,46,"['unlit roads', 'route']"
52.281047,-1.5446566,31.427943735221938,0.4,0.4,0.2,156,4.84516129032258,5,"['street lighting', 'road', 'public spaces', 'route', 'access']"
52.28726,-1.53821,20.0238125041712,0.2,0.2,0.2,232,6.246636771300448,7,"['unlit roads', 'route']"
52.28761,-1.54672,44.91729316168002,0.6,0.8,0.4,27,5.814814814814815,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28689,-1.53364,28.730278605308136,0.4,0.4,0.2,622,6.2901639344262295,31,"['little lighting', 'park']"
52.2874242,-1.5356918,44.2243469621416,0.6,0.8,0.4,492,6.27348643006263,25,"['afternoons', 'greenery', 'public', 'route']"
52.290212,-1.5418035,40.35552661851875,0.6,0.4,0.6,152,6.22972972972973,10,"['ease', 'route']"
52.28959,-1.55343,36.44343144959771,0.4,0.4,0.6,66,5.96969696969697,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.29094,-1.58259,50.20515267175573,0.4,0.4,0.6,0,0.0,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28819,-1.54012,45.52997990409728,0.6,0.8,0.4,158,5.915032679738562,21,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28787,-1.5663,45.391339491172886,0.8,0.8,0.2,116,5.5344827586206895,6,"['cars', 'public', 'lot', 'times', 'route']"
52.27646,-1.51919,34.29984931250897,0.6,0.6,0.2,139,6.913669064748201,3,"['street', 'public', 'other members']"
52.29054,-1.57827,50.20515267175573,0.4,0.4,0.6,0,0.0,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28819,-1.5403,45.46344300629107,0.6,0.8,0.4,149,5.951388888888889,21,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28784,-1.56382,36.97947599793221,0.4,0.4,0.6,171,5.777777777777778,5,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.27586,-1.51665,36.30618648277628,0.6,0.6,0.2,94,6.095744680851064,5,"['street', 'public', 'other members']"
52.28658,-1.56061,44.26954126306848,0.6,0.8,0.4,72,6.166666666666667,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28757,-1.5382,44.01812892946429,0.6,0.8,0.4,232,6.246636771300448,9,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2961,-1.53742,38.4252140783366,0.6,0.4,0.4,28,5.178571428571429,2,"['main high street', 'route']"
52.28793,-1.5667,45.23020086407534,0.8,0.8,0.2,119,5.554621848739496,4,"['cars', 'public', 'lot', 'times', 'route']"
52.2902,-1.53805,40.11183366249395,0.6,0.4,0.4,563,5.048913043478261,46,"['main high street', 'route']"
52.28455,-1.53545,20.44502633960933,0.2,0.2,0.2,540,6.597744360902255,36,"['unlit roads', 'route']"
52.27632,-1.52168,34.02817048611891,0.6,0.6,0.2,127,6.9921259842519685,1,"['street', 'public', 'other members']"
52.27517,-1.52654,48.18227939801346,0.8,0.8,0.4,96,6.042553191489362,3,"['public spaces', 'access', 'route']"
52.28442,-1.5352,20.937808923295577,0.2,0.2,0.2,544,6.517690875232774,42,"['unlit roads', 'route']"
52.29015,-1.57997,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28573,-1.53308,32.13722791325888,0.4,0.4,0.3,528,6.383429672447013,59,"['little lighting', 'park', 'backstreets', 'evening', 'lighting']"
52.29081,-1.58309,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28486,-1.55428,47.82332816744103,0.6,0.8,0.4,9,4.555555555555555,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.27593,-1.52691,48.46288447475816,0.8,0.8,0.4,126,5.846774193548387,1,"['public spaces', 'access', 'route']"
52.28947,-1.5725,36.52490727802222,0.4,0.4,0.6,6,6.0,1,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.29114,-1.57753,57.97998264012746,0.8,0.8,0.2,0,0.0,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28646,-1.56076,44.06447095556138,0.6,0.8,0.4,56,6.267857142857143,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28525,-1.53662,19.297165842929665,0.2,0.2,0.2,338,6.870870870870871,21,"['unlit roads', 'route']"
52.28805,-1.5349,33.728315314197964,0.6,0.4,0.2,509,5.953346855983773,32,"['isolated road', 'lack', 'route', 'lighting']"
52.29078,-1.57815,57.97998264012746,0.8,0.8,0.2,0,0.0,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28248,-1.55028,46.96430270778273,0.8,0.8,0.2,85,4.738095238095238,1,"['cars', 'public', 'lot', 'times', 'route']"
52.27598,-1.51715,35.89257278691038,0.6,0.6,0.2,107,6.271028037383178,5,"['street', 'public', 'other members']"
52.28782,-1.56596,37.00401752637397,0.4,0.4,0.6,147,5.809523809523809,6,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28494,-1.55356,47.82332816744103,0.6,0.8,0.4,9,4.555555555555555,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28503,-1.53355,33.86790756448958,0.4,0.4,0.4,576,6.304424778761062,54,"['evening', 'backstreets', 'lighting', 'route']"
52.28474,-1.53544,20.42598947405665,0.2,0.2,0.2,533,6.611428571428571,36,"['unlit roads', 'route']"
52.29131,-1.53673,32.59059774661114,0.4,0.4,0.2,831,5.209737827715355,68,"['little lighting', 'park']"
52.28964,-1.55163,35.996065075864344,0.4,0.4,0.6,85,6.154761904761905,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.27608,-1.51758,34.86206912900881,0.6,0.6,0.2,122,6.721311475409836,5,"['street', 'public', 'other members']"
52.2792974,-1.5298098,35.013388036674016,0.5,0.6,0.2,366,5.7855153203342615,14,"['isolated streets', 'many public spaces', 'route']"
52.28779,-1.53467,33.31518148528426,0.6,0.4,0.2,502,6.129896907216495,31,"['isolated road', 'lack', 'route', 'lighting']"
52.27968,-1.54216,32.61652178129712,0.6,0.4,0.2,109,6.091743119266055,6,"['isolated road', 'lack', 'route', 'lighting']"
52.2857262,-1.5330768,49.96642638654133,0.7,0.9,0.4,528,6.383429672447013,59,"['shops', 'public spaces', 'ease', 'many people', 'route']"
52.286249,-1.526155,29.469812742374856,0.4,0.4,0.2,143,5.652482269503546,6,"['main roads', 'route']"
52.27435,-1.52474,47.13567885315421,0.8,0.8,0.4,180,6.455555555555556,3,"['public spaces', 'access', 'route']"
52.2873121,-1.5357703,44.26584057317594,0.6,0.8,0.4,495,6.278008298755187,26,"['afternoons', 'greenery', 'public', 'route']"
52.2909716,-1.5830234,42.31393129770992,0.4,0.4,0.2,0,0.0,0,"['little lighting', 'night', 'park', 'public spaces', 'access']"
52.28506,-1.53542,23.39438736529232,0.3,0.25,0.2,528,6.615384615384615,36,"['unlit roads', 'night', 'street lighting', 'park', 'anything']"
52.28678,-1.54828,46.08995231390744,0.6,0.8,0.4,34,5.294117647058823,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28603,-1.53736,20.69377604706448,0.2,0.2,0.2,265,5.942748091603053,8,"['unlit roads', 'route']"
52.27966,-1.5453,36.913327896960574,0.6,0.4,0.2,133,4.251968503937008,10,"['isolated road', 'lack', 'route', 'lighting']"
52.29134,-1.57822,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.29141,-1.57826,50.20515267175573,0.4,0.4,0.6,0,0.0,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28603,-1.55937,47.11981711570768,0.8,0.8,0.2,12,4.833333333333333,5,"['cars', 'public', 'lot', 'times', 'route']"
52.28903,-1.53796,38.62656698487698,0.6,0.4,0.4,459,5.429844097995546,30,"['main high street', 'route']"
52.28755,-1.53914,19.904218690214663,0.2,0.2,0.2,233,6.25,5,"['unlit roads', 'route']"
52.28903,-1.53799,38.50131093601215,0.6,0.4,0.4,486,5.466386554621849,30,"['main high street', 'route']"
52.2912,-1.53811,39.36360233811135,0.6,0.4,0.4,757,5.401639344262295,52,"['main high street', 'route']"
52.2858,-1.53649,19.49103010631783,0.2,0.2,0.2,346,6.853372434017595,24,"['unlit roads', 'route']"
52.28248,-1.55215,47.65080553640177,0.8,0.8,0.2,60,4.433333333333334,0,"['cars', 'public', 'lot', 'times', 'route']"
52.28264,-1.55111,47.69173377558403,0.8,0.8,0.2,59,4.440677966101695,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28793,-1.53478,33.68362650953136,0.6,0.4,0.2,511,6.026315789473684,34,"['isolated road', 'lack', 'route', 'lighting']"
52.27919,-1.5457,37.34245361177658,0.6,0.4,0.2,127,4.140495867768595,13,"['isolated road', 'lack', 'route', 'lighting']"
52.28217,-1.54919,47.97405672155951,0.8,0.8,0.2,72,4.352112676056338,3,"['cars', 'public', 'lot', 'times', 'route']"
52.27606,-1.52694,48.5666797274226,0.8,0.8,0.4,162,5.773584905660377,1,"['public spaces', 'access', 'route']"
52.27962,-1.54523,34.221902236546626,0.6,0.4,0.2,54,5.518518518518518,10,"['isolated road', 'lack', 'route', 'lighting']"
52.28483,-1.55438,47.82332816744103,0.6,0.8,0.4,9,4.555555555555555,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28807,-1.5438,43.824774383854646,0.6,0.8,0.4,87,6.329411764705882,5,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28581699999999,-1.5330837,49.9111537267292,0.8,0.8,0.4,501,6.396341463414634,59,"['public spaces', 'lots', 'route']"
52.2852,-1.53652,19.288644895463086,0.2,0.2,0.2,366,6.858725761772853,21,"['unlit roads', 'route']"
52.2871,-1.53666,44.09727692010927,0.6,0.8,0.4,485,6.267932489451477,18,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2894565,-1.5591778,39.56175138995926,0.6,0.4,0.6,178,6.420454545454546,4,"['ease', 'route']"
52.28959,-1.55338,36.44343144959771,0.4,0.4,0.6,66,5.96969696969697,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28945,-1.55792,37.03260419418263,0.4,0.4,0.6,77,5.75,2,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28699,-1.53319,33.05487095431238,0.4,0.4,0.4,537,6.216730038022813,35,"['evening', 'backstreets', 'lighting', 'route']"
52.291387,-1.5783038,42.31393129770992,0.4,0.4,0.2,0,0.0,0,"['little lighting', 'night', 'park', 'public spaces', 'access']"
52.28946,-1.55918,35.487323909043226,0.4,0.4,0.6,178,6.420454545454546,4,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28788,-1.56643,37.67187384231792,0.4,0.4,0.6,116,5.5344827586206895,6,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.2896,-1.55258,36.27187397057539,0.4,0.4,0.6,63,6.047619047619048,0,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.2854,-1.5504,45.778748023542,0.6,0.8,0.4,45,5.422222222222223,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28855,-1.53521,34.627574114435106,0.6,0.4,0.2,524,5.616141732283465,36,"['isolated road', 'lack', 'route', 'lighting']"
52.28688,-1.52646,28.982610882182243,0.4,0.4,0.2,142,5.814285714285714,8,"['night', 'round back streets']"
52.29116,-1.57764,50.260516991272496,0.4,0.4,0.6,0,0.0,1,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28669,-1.56092,43.78083252257098,0.8,0.8,0.2,84,6.273809523809524,6,"['cars', 'public', 'lot', 'times', 'route']"
52.28422,-1.53473,21.18356955091705,0.2,0.2,0.2,546,6.504638218923933,46,"['unlit roads', 'route']"
52.2902026,-1.5386973,44.250119814147645,0.6,0.4,0.6,565,5.0650994575045205,48,"['ease', 'route']"
52.28743,-1.56501,40.77248279698443,0.6,0.6,0.4,141,5.801418439716312,6,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28817,-1.54053,45.46344300629107,0.6,0.8,0.4,149,5.951388888888889,21,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28713,-1.5351,44.65662079211975,0.6,0.8,0.4,476,6.245161290322581,27,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28458,-1.53426,33.87319573403259,0.6,0.4,0.2,574,6.3699115044247785,52,"['isolated road', 'lack', 'route', 'lighting']"
52.28996540000001,-1.5785805,42.31393129770992,0.4,0.4,0.2,0,0.0,0,"['little lighting', 'night', 'park', 'public spaces', 'access']"
52.28342,-1.5436,49.232936164126365,0.8,0.8,0.2,160,3.69811320754717,3,"['cars', 'public', 'lot', 'times', 'route']"
52.28762,-1.53478,29.10018897873371,0.4,0.4,0.2,496,6.148535564853557,29,"['little lighting', 'park']"
52.29035,-1.58405,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28151,-1.53475,30.051456677251704,0.5,0.4,0.2,170,6.411764705882353,11,"['isolated road', 'lack', 'route', 'public services', 'lighting']"
52.27642,-1.52703,48.58180193509896,0.8,0.8,0.4,168,5.8121212121212125,3,"['public spaces', 'access', 'route']"
52.28554,-1.5501,45.778748023542,0.6,0.8,0.4,45,5.422222222222223,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.280894,-1.5445862,31.64940101328904,0.4,0.4,0.2,156,4.84516129032258,9,"['street lighting', 'road', 'public spaces', 'route', 'access']"
52.2899,-1.57936,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28464,-1.55642,45.2640119742336,0.8,0.8,0.2,8,5.625,4,"['cars', 'public', 'lot', 'times', 'route']"
52.29047,-1.58365,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28032,-1.54049,31.39054363665405,0.6,0.4,0.2,130,6.476923076923077,0,"['isolated road', 'lack', 'route', 'lighting']"
52.28476,-1.55544,45.49301960782139,0.6,0.8,0.4,8,5.625,4,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2882476,-1.5380635,45.53902195318719,0.6,0.8,0.4,318,5.834951456310679,27,"['afternoons', 'greenery', 'public', 'route']"
52.29062,-1.53807,39.814119681620646,0.6,0.4,0.4,701,5.173076923076923,50,"['main high street', 'route']"
52.28436,-1.53507,21.00801808174164,0.2,0.2,0.2,543,6.5111940298507465,43,"['unlit roads', 'route']"
52.28885,-1.56141,35.086056363626724,0.4,0.4,0.6,200,6.63819095477387,6,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28749,-1.53441,33.01996505974055,0.6,0.4,0.2,487,6.255274261603375,30,"['isolated road', 'lack', 'route', 'lighting']"
52.28726,-1.56333,44.75430596630396,0.8,0.8,0.2,171,5.777777777777778,6,"['cars', 'public', 'lot', 'times', 'route']"
52.2821,-1.54798,49.02877543500173,0.8,0.8,0.2,124,3.829268292682927,3,"['cars', 'public', 'lot', 'times', 'route']"
52.28639,-1.56041,45.24162558509876,0.8,0.8,0.2,41,5.658536585365853,6,"['cars', 'public', 'lot', 'times', 'route']"
52.28485,-1.53145,29.871574588912125,0.4,0.4,0.2,599,6.254668930390492,54,"['night', 'round back streets']"
52.28244,-1.55252,44.40313561362807,0.8,0.8,0.2,35,5.885714285714286,0,"['cars', 'public', 'lot', 'times', 'route']"
52.28713,-1.53791,20.031306582281864,0.2,0.2,0.2,271,6.216730038022813,7,"['unlit roads', 'route']"
52.2763825,-1.5284333,28.98757608443275,0.4,0.4,0.2,167,5.908536585365853,4,"['street lighting', 'road', 'public spaces', 'route', 'access']"
52.29086,-1.58311,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28376,-1.55485,44.7592721286814,0.8,0.8,0.2,19,5.789473684210527,2,"['cars', 'public', 'lot', 'times', 'route']"
52.28743,-1.53793,44.00148350930596,0.6,0.8,0.4,245,6.194915254237288,7,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28752,-1.56476,37.18127471853235,0.4,0.4,0.6,153,5.725490196078432,6,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.27628,-1.5356,48.51197308589781,0.8,0.8,0.4,212,5.785714285714286,2,"['public spaces', 'access', 'route']"
52.28903,-1.53794,38.62656698487698,0.6,0.4,0.4,459,5.429844097995546,30,"['main high street', 'route']"
52.28683,-1.56127,43.51734933791609,0.8,0.8,0.2,103,6.378640776699029,6,"['cars', 'public', 'lot', 'times', 'route']"
52.27645,-1.52028,33.907602794355164,0.6,0.6,0.2,116,7.051724137931035,1,"['street', 'public', 'other members']"
52.28683,-1.56086,44.14957679216895,0.6,0.8,0.4,92,6.206521739130435,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.29064,-1.58028,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.27903,-1.54334,33.177173049704365,0.6,0.4,0.2,75,5.866666666666666,6,"['isolated road', 'lack', 'route', 'lighting']"
52.28525,-1.56258,48.3840437298358,0.6,0.8,0.4,62,4.306451612903226,4,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.29092,-1.58136,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28523,-1.53365,34.12011352925587,0.4,0.4,0.4,565,6.297297297297297,58,"['evening', 'backstreets', 'lighting', 'route']"
52.28994,-1.54488,36.954002859296295,0.4,0.4,0.6,75,5.8108108108108105,3,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28768,-1.53979,19.912496151423987,0.2,0.2,0.2,151,6.275862068965517,4,"['unlit roads', 'route']"
52.29359,-1.53717,39.17451851257998,0.6,0.4,0.4,502,5.527950310559007,45,"['main high street', 'route']"
52.2824,-1.55,47.75734482827349,0.8,0.8,0.2,71,4.4,1,"['cars', 'public', 'lot', 'times', 'route']"
52.284399,-1.5315297,30.2359566858058,0.4,0.4,0.2,608,6.240802675585284,56,"['main roads', 'route']"
52.2895,-1.55855,35.61973762392369,0.4,0.4,0.6,147,6.3310344827586205,2,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28718,-1.53541,44.513903847684425,0.6,0.8,0.4,506,6.265720081135902,26,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28291,-1.53462,30.696773573947876,0.5,0.4,0.2,383,6.486910994764398,31,"['isolated road', 'lack', 'route', 'public services', 'lighting']"
52.2913023,-1.5778892,42.3692956172267,0.4,0.4,0.2,0,0.0,1,"['little lighting', 'night', 'park', 'public spaces', 'access']"
52.28776,-1.53862,44.221826006119855,0.6,0.8,0.4,287,6.115523465703971,9,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28998,-1.57966,53.945610687022906,0.6,0.6,0.4,0,0.0,0,"['busy route', 'cars', 'hospital', 'shops', 'times']"
52.28273,-1.54573,48.97774798710213,0.8,0.8,0.2,131,3.869230769230769,4,"['cars', 'public', 'lot', 'times', 'route']"
52.28632,-1.53186,29.515428415339716,0.4,0.4,0.2,500,6.230142566191447,44,"['night', 'round back streets']"
52.29629,-1.53701,38.4252140783366,0.6,0.4,0.4,28,5.178571428571429,2,"['main high street', 'route']"
52.28416929999999,-1.5321236,50.06786245783397,0.8,0.8,0.4,636,6.252396166134186,60,"['public street', 'daytime', 'people', 'route']"
52.28924,-1.56007,35.59805254807678,0.4,0.4,0.6,178,6.420454545454546,6,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.27632,-1.53311,48.71539031079877,0.8,0.8,0.4,288,5.735915492957746,6,"['public spaces', 'access', 'route']"
52.2827,-1.55337,44.85403669190634,0.8,0.8,0.2,41,5.682926829268292,0,"['cars', 'public', 'lot', 'times', 'route']"
52.2826,-1.5515,47.69173377558403,0.8,0.8,0.2,59,4.440677966101695,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28536,-1.55769,44.19058605320746,0.8,0.8,0.2,5,6.0,0,"['cars', 'public', 'lot', 'times', 'route']"
52.2875,-1.53289,39.34437052523922,0.5,0.6,0.4,478,6.263948497854077,36,"['scenic route', 'park', 'daytime', 'walk', 'backstreets']"
52.2721847,-1.5256998,33.19351509055728,0.6,0.4,0.2,93,5.870967741935484,7,"['cemetery', 'more people', 'walk', 'route']"
52.28538,-1.55773,44.419593686795245,0.6,0.8,0.4,5,6.0,0,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28731,-1.53577,44.50439019149656,0.6,0.8,0.4,495,6.278008298755187,26,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28721,-1.56292,44.82420044957665,0.8,0.8,0.2,162,5.753086419753086,6,"['cars', 'public', 'lot', 'times', 'route']"
52.28544,-1.55795,44.19058605320746,0.8,0.8,0.2,5,6.0,0,"['cars', 'public', 'lot', 'times', 'route']"
52.27638,-1.52843,42.60875929053961,0.7,0.7,0.3,167,5.908536585365853,4,"['public spaces', 'street', 'other members', 'access', 'route']"
52.2812835,-1.5456867,33.066980367729954,0.4,0.4,0.2,154,4.235294117647059,10,"['street lighting', 'road', 'public spaces', 'route', 'access']"
52.27648,-1.52008,33.611643754134256,0.6,0.6,0.2,106,7.188679245283019,1,"['street', 'public', 'other members']"
52.28924,-1.57167,45.48195089597749,0.8,0.8,0.2,11,5.454545454545454,1,"['cars', 'public', 'lot', 'times', 'route']"
52.28753,-1.56515,44.69612611105544,0.8,0.8,0.2,141,5.801418439716312,5,"['cars', 'public', 'lot', 'times', 'route']"
52.2869,-1.53339,32.48898967995838,0.4,0.4,0.4,607,6.333892617449664,31,"['evening', 'backstreets', 'lighting', 'route']"
52.28806,-1.53153,45.25550107110151,0.6,0.8,0.4,320,6.17741935483871,31,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28944,-1.5567,37.309608324472485,0.4,0.4,0.6,51,5.647058823529412,2,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.27635,-1.51873,34.54080700277977,0.6,0.6,0.2,139,6.805755395683454,3,"['street', 'public', 'other members']"
52.28675,-1.56105,43.80852275564324,0.6,0.8,0.4,99,6.353535353535354,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.2883,-1.5307,39.67351357737128,0.5,0.6,0.4,291,5.882562277580071,22,"['scenic route', 'park', 'daytime', 'walk', 'backstreets']"
52.2897243,-1.5500951,40.94129710002485,0.6,0.4,0.6,80,5.772151898734177,0,"['ease', 'route']"
52.28397,-1.53666,42.44828582734932,0.8,0.8,0.2,352,6.968299711815562,16,"['cars', 'public', 'lot', 'times', 'route']"
52.28502,-1.53352,33.86790756448958,0.4,0.4,0.4,576,6.304424778761062,54,"['evening', 'backstreets', 'lighting', 'route']"
52.28648,-1.56386,45.25185199959271,0.6,0.8,0.4,143,5.678321678321678,6,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28589,-1.54948,46.03075319580464,0.6,0.8,0.4,31,5.32258064516129,2,"['scenic route', 'park', 'daytime', 'walk', 'felt']"
52.28746,-1.56498,37.18127471853235,0.4,0.4,0.6,153,5.725490196078432,6,"['busy route', 'public spaces', 'hospital', 'shops', 'route']"
52.28418,-1.53414,34.090373393226805,0.6,0.4,0.2,590,6.333907056798623,55,"['isolated road', 'lack', 'route', 'lighting']"
