Latitude,Longitude,q1,q2,q3,q4,feedback date list,responseList,dateList
52.28951,-1.55518,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28714,-1.53329,2.0,2.0,2.0,2.0,2024-02-17T12:41:36.942Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.,2024-02-17T12:41:36.942Z
52.28517,-1.55178,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28138,-1.53471,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28755,-1.53444,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.27921,-1.54481,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.29094,-1.58286,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.28741,-1.53865,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.28403,-1.53464,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.28634,-1.56102,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.29001,-1.57887,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28793,-1.5348,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28974,-1.54926,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28796,-1.5668,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28997,-1.57858,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.28838,-1.53065,3.0,2.5,3.0,2.0,2024-02-17T12:41:36.942Z; 2024-02-23T14:40:59.31Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-17T12:41:36.942Z; 2024-02-23T14:40:59.31Z
52.27593,-1.51663,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z
52.28658,-1.56075,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.2878584,-1.5363235,3.0,3.0,4.0,2.0,2024-02-23T14:51:25.554Z,"Very well-lit route, the greenery was busy with the public during the afternoons.",2024-02-23T14:51:25.554Z
52.28766,-1.56534,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.27444,-1.52549,4.0,4.0,4.0,2.0,2024-02-23T14:23:39.297Z,The route felt fairly safe with some access to public spaces.,2024-02-23T14:23:39.297Z
52.28754,-1.54134,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.28726,-1.56445,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28243,-1.53486,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.27646,-1.52497,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z
52.28295,-1.55368,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28727,-1.53421,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.29093,-1.58276,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28959,-1.55341,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.29353,-1.53805,2.0,3.0,2.0,2.0,2024-02-22T22:19:36.302Z,"The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.",2024-02-22T22:19:36.302Z
52.28657,-1.52949,2.0,2.0,2.0,1.0,2024-02-23T14:33:54.01Z,"Not well lit, round back streets, feels unsafe especially at night",2024-02-23T14:33:54.01Z
52.27424,-1.525,4.0,4.0,4.0,2.0,2024-02-23T14:23:39.297Z,The route felt fairly safe with some access to public spaces.,2024-02-23T14:23:39.297Z
52.28796939999999,-1.5362706,3.0,3.0,4.0,2.0,2024-02-23T14:51:25.554Z,"Very well-lit route, the greenery was busy with the public during the afternoons.",2024-02-23T14:51:25.554Z
52.2896,-1.55306,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.29019,-1.58442,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.2885,-1.53063,3.0,2.5,3.0,2.0,2024-02-17T12:41:36.942Z; 2024-02-23T14:40:59.31Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-17T12:41:36.942Z; 2024-02-23T14:40:59.31Z
52.28439,-1.55596,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28711,-1.54778,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.2847851,-1.5325758,4.0,4.0,4.0,2.0,2024-02-17T11:05:16.076Z,"The route was short on a public street, with people around. I felt safe overall - especially as it's the daytime.",2024-02-17T11:05:16.076Z
52.28815,-1.56762,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28413,-1.53464,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.28816,-1.53619,2.0,2.0,2.0,1.0,2024-02-22T22:15:08.809Z,"There was little lighting when we walked through the park, felt very unsafe.",2024-02-22T22:15:08.809Z
52.28731,-1.56472,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.2742,-1.52487,4.0,4.0,4.0,2.0,2024-02-23T14:23:39.297Z,The route felt fairly safe with some access to public spaces.,2024-02-23T14:23:39.297Z
52.28506,-1.53357,2.0,2.0,2.0,2.0,2024-02-17T12:41:36.942Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.,2024-02-17T12:41:36.942Z
52.27472,-1.52606,4.0,4.0,4.0,2.0,2024-02-23T14:23:39.297Z,The route felt fairly safe with some access to public spaces.,2024-02-23T14:23:39.297Z
52.29071,-1.58299,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.27957,-1.5459,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.29139,-1.5783,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.28969,-1.55079,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28459,-1.55636,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.286249,-1.540875,3.0,2.0,2.0,1.0,2024-02-22T22:41:33.731Z,Walking near the park at night meant there was little lighting and no access to public spaces.,2024-02-22T22:41:33.731Z
52.2902,-1.5387,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.27633,-1.51851,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z
52.28821,-1.56298,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28594,-1.54932,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28724,-1.53434,2.0,2.0,2.0,1.0,2024-02-22T22:15:08.809Z,"There was little lighting when we walked through the park, felt very unsafe.",2024-02-22T22:15:08.809Z
52.27432,-1.52477,4.0,4.0,4.0,2.0,2024-02-23T14:23:39.297Z,The route felt fairly safe with some access to public spaces.,2024-02-23T14:23:39.297Z
52.27585,-1.51667,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z
52.28726,-1.53345,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28904,-1.53767,2.0,3.0,2.0,2.0,2024-02-22T22:19:36.302Z,"The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.",2024-02-22T22:19:36.302Z
52.2914,-1.57826,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.2758,-1.52685,4.0,4.0,4.0,2.0,2024-02-23T14:23:39.297Z,The route felt fairly safe with some access to public spaces.,2024-02-23T14:23:39.297Z
52.28699,-1.53323,2.0,2.0,2.0,2.0,2024-02-17T12:41:36.942Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.,2024-02-17T12:41:36.942Z
52.28511,-1.53628,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.2863,-1.56011,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.29021,-1.5418,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28659,-1.53338,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.28724,-1.53554,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.2854,-1.56318,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28751,-1.53444,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.27645,-1.52624,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z
52.28674,-1.52441,2.0,2.0,2.0,1.0,2024-02-23T14:33:54.01Z,"Not well lit, round back streets, feels unsafe especially at night",2024-02-23T14:33:54.01Z
52.28526,-1.53365,2.0,2.0,2.0,2.0,2024-02-17T12:41:36.942Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.,2024-02-17T12:41:36.942Z
52.27587,-1.51677,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z
52.28801,-1.53938,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28211,-1.54772,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.2931277,-1.5359592,3.0,4.0,3.0,1.0,2024-02-17T12:46:14.436Z,The route was busy with the public as there were many shops nearby. I think the parade would have been a safer choice.,2024-02-17T12:46:14.436Z
52.28429,-1.53484,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.28785,-1.53471,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.29134,-1.57799,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28646,-1.56055,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.29051,-1.58014,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.2861809,-1.5318264,2.5,2.5,3.0,1.0,2024-02-23T14:16:47.163Z; 2024-02-23T14:19:31.393Z,There were many public spaces on the route; The route included some isolated streets that were very dark. I felt unsafe especially as I was alone.,2024-02-23T14:16:47.163Z; 2024-02-23T14:19:31.393Z
52.28821,-1.53106,2.0,2.0,2.0,2.0,2024-02-17T12:41:36.942Z,The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.,2024-02-17T12:41:36.942Z
52.28337,-1.53438,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.2885,-1.56897,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28621,-1.54867,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28254,-1.55011,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28644,-1.56319,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28426,-1.53476,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.281047,-1.5446566,2.0,2.0,2.0,1.0,2024-02-18T11:07:37.513Z; 2024-02-18T11:07:37.513Z,"On route there was a road which had no street lighting and felt very unsafe. It was residential, but there was no access to public spaces.",2024-02-18T11:07:37.513Z
52.28726,-1.53821,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.28761,-1.54672,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28689,-1.53364,2.0,2.0,2.0,1.0,2024-02-22T22:15:08.809Z,"There was little lighting when we walked through the park, felt very unsafe.",2024-02-22T22:15:08.809Z
52.2874242,-1.5356918,3.0,3.0,4.0,2.0,2024-02-23T14:51:25.554Z,"Very well-lit route, the greenery was busy with the public during the afternoons.",2024-02-23T14:51:25.554Z
52.290212,-1.5418035,3.0,3.0,2.0,3.0,2024-02-23T15:18:39.203Z,"The route was residential, making me feel at ease.",2024-02-23T15:18:39.203Z
52.28959,-1.55343,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.29094,-1.58259,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28819,-1.54012,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28787,-1.5663,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.27646,-1.51919,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z
52.29054,-1.57827,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28819,-1.5403,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28784,-1.56382,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.27586,-1.51665,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z
52.28658,-1.56061,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28757,-1.5382,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.2961,-1.53742,2.0,3.0,2.0,2.0,2024-02-22T22:19:36.302Z,"The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.",2024-02-22T22:19:36.302Z
52.28793,-1.5667,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.2902,-1.53805,2.0,3.0,2.0,2.0,2024-02-22T22:19:36.302Z,"The route was fairly well-lit, but it was quite far from  the main high street so I felt less safe.",2024-02-22T22:19:36.302Z
52.28455,-1.53545,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.27632,-1.52168,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z
52.27517,-1.52654,4.0,4.0,4.0,2.0,2024-02-23T14:23:39.297Z,The route felt fairly safe with some access to public spaces.,2024-02-23T14:23:39.297Z
52.28442,-1.5352,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.29015,-1.57997,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.28573,-1.53308,2.0,2.0,2.0,1.5,2024-02-17T12:41:36.942Z; 2024-02-22T22:15:08.809Z,"The route included backstreets which were isolated and there was no lighting in the evening. I felt unsafe on the route.; There was little lighting when we walked through the park, felt very unsafe.",2024-02-17T12:41:36.942Z; 2024-02-22T22:15:08.809Z
52.29081,-1.58309,2.5,3.0,3.0,2.0,2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.; The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.",2024-02-22T22:42:06.016Z; 2024-02-23T15:20:43.152Z
52.28486,-1.55428,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.27593,-1.52691,4.0,4.0,4.0,2.0,2024-02-23T14:23:39.297Z,The route felt fairly safe with some access to public spaces.,2024-02-23T14:23:39.297Z
52.28947,-1.5725,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.29114,-1.57753,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28646,-1.56076,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
52.28525,-1.53662,1.0,1.0,1.0,1.0,2024-02-22T22:46:58.42Z,"This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.; This route was terrible - had to go through dark, unlit roads.",2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z; 2024-02-22T22:46:58.42Z
52.28805,-1.5349,3.0,3.0,2.0,1.0,2024-02-17T12:43:29.355Z,"There was a long, isolated road with a lack of lighting on the route.",2024-02-17T12:43:29.355Z
52.29078,-1.57815,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.28248,-1.55028,3.0,4.0,4.0,1.0,2024-02-22T22:42:06.016Z,"The route was busy with the public, but there was a lot of cars which made me feel unsafe at times.",2024-02-22T22:42:06.016Z
52.27598,-1.51715,3.0,3.0,3.0,1.0,2024-02-23T14:21:02.709Z,"Well-lit street, was quite busy with other members of public.",2024-02-23T14:21:02.709Z
52.28782,-1.56596,2.0,2.0,2.0,3.0,2024-02-23T15:20:43.152Z,The route was isolated as it was far away from shops and any public spaces. The hospital was nearby which made me feel more safe but overall would have preferred a more busy route.,2024-02-23T15:20:43.152Z
52.28494,-1.55356,4.0,3.0,4.0,2.0,2024-02-23T14:40:59.31Z,The walk through the park is nice and busy in the daytime. Felt very safe and was a scenic route.,2024-02-23T14:40:59.31Z
